title,score,connect_url
"
涓嶆娼滈緳
",5.6,/movie/4510
"
[鍝嗗暒A姊﹀墽鍦虹増]澶ч泟鐨勫垱涓栨棩璁?",8.1,/movie/4509
"
涓嶆浼犺
",3.7,/movie/4507
"
璧涘皵鍙?锛氶浄浼婁笌杩堝皵鏂?",4.9,/movie/4503
"
绗笁涓効鏈?",6.1,/movie/4502
"
闈掓槬鎼忓嚮
",4.9,/movie/4497
"
琛楀ご涔嬬帇1
",6.3,/movie/4496
"
[鍝嗘媺A姊﹀墽鍦虹増]澶ч泟鐨勫钩琛岃タ娓歌
",7.2,/movie/4495
"
姝肩伃浠诲姟
",6.6,/movie/4494
"
鎶ゅ疂鐙楃嫍
",5.4,/movie/4493
"
瓒呬汉2
",6.8,/movie/4492
"
鐚尓渚犱箣鍥у洤鍗辨満
",4.9,/movie/4488
"
鍒児灏忓
",6.5,/movie/4486
"
鍏湀鎴樹簨
",5.7,/movie/4485
"
娴烽矞闄嗘垬闃?",5.4,/movie/4481
"
鐗у満鎬诲姩鍛?",6.4,/movie/4480
"
姹熸箹榫欒檸鏂?",6.4,/movie/4479
"
璧屼緺澶ф垬鎷夋柉缁村姞鏂?",6.1,/movie/4477
"
鎴愬勾涔嬫畤
",6.7,/movie/4476
"
鍩庡競宀涘笨
",7.7,/movie/4475
"
鐚拰鑰侀紶涓庣灏旀懇鏂?",6.5,/movie/4473
"
C+渚︽帰
",6.4,/movie/4471
"
瓒呬汉1
",7.5,/movie/4470
"
鏌虫殫鑺辨槑
",8,/movie/4468
"
鍏湀鏃ヨ
",6.9,/movie/4467
"
瓒呬汉楂樻牎
",6,/movie/4465
"
璧よ８鐗瑰伐
",6.2,/movie/4464
"
涓嶆祴椋庝簯
",6.2,/movie/4463
"
[瓒呮椂绌鸿濉濬鍓у満鐗圿铏氱┖姝屽К
",7.3,/movie/4461
"
[鎵撴搨鍙癩绮よ鐗?",7.1,/movie/4460
"
鏂戦┈浜?锛氭枒椹煄鐨勫弽鏀?",5,/movie/4459
"
璺矾鐣呴€?",6.4,/movie/4453
"
缁垮疂鐭?",6.9,/movie/4451
"
[榫欒檸闂╙绮よ鐗?",5.5,/movie/4450
"
杞︾
",6.7,/movie/4447
"
姣斾經鍒╂嫓閲戠嫍
",6.6,/movie/4446
"
鐧炬垬澶╄櫕
",4.8,/movie/4445
"
[鐜荤拑妯絔绮よ鐗?",6.2,/movie/4442
"
澶┖涓€鍙?",5.9,/movie/4440
"
钄撳欢
",6.3,/movie/4439
"
楹荤儲涓殑濂充汉
",6.5,/movie/4438
"
鏃呴澶у爞瀵归潰
",6.3,/movie/4437
"
娴佹氮鐙椾箣瀹?",7.3,/movie/4436
"
鍒児浣愭眽
",6,/movie/4435
"
涓冩棩澶嶄粐
",6.2,/movie/4433
"
杩峰け涓滀含
",7.8,/movie/4432
"
[铏炵編浜虹洓寮€鐨勫北鍧鍥借鐗?",7.4,/movie/4431
"
绮炬闂?",8.3,/movie/4429
"
绮炬瀹跺涵
",5.5,/movie/4428
"
鐢电帺绔炴妧鍦?",5.2,/movie/4426
"
[鍝嗗暒A姊﹀墽鍦虹増]澶ч泟鐨勫ぉ鏂瑰璋?",8.2,/movie/4423
"
榛戦┈鐜嬪瓙
",5.8,/movie/4422
"
濂ヨ繍浼氫笂鐨勯樋鏂壒閲屽厠鏂?",6.4,/movie/4419
"
瀹囧畽鎴樿埌澶у拰鍙?",6,/movie/4407
"
濡堝鐨勬柊鐢峰弸
",5.7,/movie/4406
"
姝讳骸瀹為獙
",7,/movie/4404
"
绱㈠懡22棰楀瓙寮?",6.7,/movie/4403
"
鑻遍泟鏃朵唬
",4.9,/movie/4402
"
[鍝嗗暒A姊﹀墽鍦虹増]澶ч泟鍦ㄧ櫧閲戣糠瀹?",8.1,/movie/4400
"
鎭嬬埍楂樻墜
",6.3,/movie/4398
"
鏂欑悊榧犵帇
",8,/movie/4397
"
鐏靛紓绌洪棿
",6.1,/movie/4396
"
楹﹀厹鏁呬簨
",8.5,/movie/4391
"
楹诲﹩宀?",6.5,/movie/4390
"
缁胯壊璐濊暰甯?",6.1,/movie/4389
"
钀借窇鏂板
",6.8,/movie/4388
"
缃楀姹夛細瓒呰秺鑸嶄紞寰锋．鏋?",4.1,/movie/4387
"
杞粦濂抽儙
",7.3,/movie/4386
"
[鍗㈡诞榄呭奖]鍥借鐗?",6.4,/movie/4385
"
妤间笂鐨勫鏄熶汉
",6.2,/movie/4383
"
鑰佸ぇ闈犺竟闂?
",6.5,/movie/4382
"
闂磋皪娓告垙
",6.8,/movie/4380
"
椋欓鎴樿
",6.5,/movie/4379
"
娴佽█铚氳
",6.3,/movie/4374
"
榛戞殫涓殑鏁戣祹
",4.9,/movie/4373
"
榫欏嵎椋?",7.1,/movie/4370
"
涓ぉ
",5.5,/movie/4368
"
璐卞コ瀛?",6.7,/movie/4365
"
杩戞垬
",3.5,/movie/4364
"
楦犲崰楣婂发
",6.7,/movie/4363
"
鑰佺埜澶忎护钀?",5.9,/movie/4362
"
[鍗婂涓嶈鐓ч暅瀛怾纰熺増
",4.9,/movie/4360
"
铏炵編浜虹洓寮€鐨勫北鍧?",7.4,/movie/4359
"
瀵掑
",6.6,/movie/4358
"
鐙傝煉涔嬬伨
",6.4,/movie/4357
"
钃濊帗涔嬪
",7.3,/movie/4356
"
璀︾晫鍙岄泟
",6.4,/movie/4352
"
鐩戠嫳鐢熸椿
",7.6,/movie/4351
"
鎿掔埍璁?",4.9,/movie/4342
"
鑼?",6.8,/movie/4341
"
浜嗕笉璧风殑鐙愮嫺鐖哥埜
",8.2,/movie/4340
"
鍗㈡诞榄呭奖
",6.4,/movie/4339
"
蹇冧腑鏈夐
",5.4,/movie/4337
"
閲庤洰浜烘煰鍗?",6.1,/movie/4336
"
鐙欏嚮鏉€鎵?",5.6,/movie/4334
"
宸ㄥ鏉€鏈?",7.3,/movie/4333
"
鑰佸ぇ闈犺竟闂?
",7.2,/movie/4332
"
鎭嬬埍鍋囨湡
",7.5,/movie/4331
"
鐐脊涓撳
",6.3,/movie/4330
"
闆呭吀濞滐細鏃犻棿璋嶅眬
",4.9,/movie/4326
"
鎮祻
",4.9,/movie/4325
"
钃濊皟娴蜂箣鎭?",4.9,/movie/4324
"
杞︽墜
",5.8,/movie/4323
"
鎯呰糠姝ヨ瘽鏈?",7.2,/movie/4322
"
濡欐兂澶╁紑
",8.2,/movie/4321
"
鑺傞€変慨璁?",7.2,/movie/4320
"
鍗曡溅涓婅矾
",6.5,/movie/4319
"
铏櫕鎬诲姩鍛?",7.6,/movie/4318
"
椹厠鎬濅僵鎭?",5.3,/movie/4317
"
涓寸粓鍗冭█
",6.3,/movie/4311
"
琛楄垶灏戝勾
",7.1,/movie/4309
"
鐙楃墮
",7.4,/movie/4308
"
娉曞涔嬪緬
",5.5,/movie/4307
"
鐥呮埧
",4.7,/movie/4306
"
鑷敱浣滃
",8.4,/movie/4305
"
鎾為
",4.5,/movie/4304
"
閿佺帇
",4.6,/movie/4302
"
闂鎬诲姩鍛?",5.5,/movie/4301
"
婊″煄灏藉甫榛勯噾鐢?",5,/movie/4300
"
鐗硅灞犻緳
",6.3,/movie/4297
"
鐚拰鑰侀紶锛氶椋庡ぉ鐜?",7,/movie/4294
"
澶у潡澶存湁澶ф櫤鎱?",6.1,/movie/4291
"
鍐充笉鏀惧純
",,/movie/4290
"
琛楀ご闇哥帇4
",5.3,/movie/4289
"
绱ф€ユ悳鎹曚护
",7.1,/movie/4288
"
鍙嶆姉鍐?",6.9,/movie/4284
"
宸存瘮浼︾邯鍏?",4.9,/movie/4283
"
鎴戯紝19宀?",5.3,/movie/4281
"
閭诲濂冲埡瀹?",5.8,/movie/4280
"
鎭嬬埍杩涜鏃?",7.6,/movie/4279
"
寮€鏀炬棩
",4.2,/movie/4278
"
缁濆湴濞侀緳
",6.8,/movie/4277
"
[闃块粵鎷夌殑闈炲嚒鍐掗櫓]鍥借鐗?",6.6,/movie/4274
"
鍖椾含绔ヨ瘽
",5.7,/movie/4273
"
鍑轰簯涔嬫湀
",4.8,/movie/4272
"
榛戣壊闂數
",6.2,/movie/4270
"
鏈哄櫒浜?鍙?",7.3,/movie/4269
"
鐧惧か闀?",6.1,/movie/4265
"
鍏典汉
",6.6,/movie/4264
"
澶╅粦璇烽棴鐪?",4.5,/movie/4263
"
浜虹嫾澶ф垬
",6.4,/movie/4262
"
澶у煄灏忎簨
",6.1,/movie/4261
"
閲嶈繑17宀?",7.2,/movie/4257
"
涓夌瑧涔嬫墠瀛愪匠浜?",3.8,/movie/4256
"
鏄熷皹
",7.5,/movie/4254
"
鍗″环鎯ㄦ
",8.1,/movie/4253
"
鍋囨棩鑷充笂
",6.2,/movie/4249
"
鎸▉鐨勬．鏋?",5.7,/movie/4248
"
绌轰腑鍗辨満
",6.8,/movie/4239
"
鑰佽檸閮借瀚?",5.8,/movie/4238
"
绗斾粰鎯婇瓊
",4.9,/movie/4231
"
缁撳绀兼湇
",8.3,/movie/4230
"
鏈哄姩鏉€浜?",6.8,/movie/4229
"
鏃犺瘉鍙
",4.4,/movie/4228
"
寰崥鏈夐2锛氬兊灏告棤闂撮亾
",4.9,/movie/4226
"
澶哄懡鎰熷簲
",7.2,/movie/4225
"
绌胯秺鍥藉
",7.4,/movie/4224
"
鍝堟媺涓婅矾I
",6.7,/movie/4223
"
鑹尰濡欒嵂
",7.2,/movie/4217
"
鐨囧甯堝II锛氱殗瀹舵垬澹?",6.2,/movie/4216
"
澶у紑鐪兼垝
",7.4,/movie/4212
"
[007绯诲垪]宸″紜椋炲脊
",6.7,/movie/4210
"
[007绯诲垪]闇归洺寮?",6.7,/movie/4209
"
闈掓槬鏈?锛氭父鎴忛潚鏄?",4.9,/movie/4207
"
[鐪熷績璇濆ぇ鍐掗櫓]纰熺増
",4.9,/movie/4206
"
鐧借壊铏庡紡
",5.8,/movie/4205
"
鏃╅棿涓绘挱
",7.7,/movie/4204
"
[007绯诲垪]濂崇殗瀵嗕娇
",6.5,/movie/4203
"
婕父
",5.4,/movie/4202
"
绗竴娆?",5.9,/movie/4199
"
鐖卞浗鑰呮父鎴?",6.5,/movie/4198
"
鐧婚檰涔嬫棩
",6.7,/movie/4197
"
鍥涙垝
",5.9,/movie/4196
"
[鐧句竾宸ㄩ硠]纰熺増
",5.1,/movie/4195
"
[瀹濆矝鍙岄泟]纰熺増
",4.9,/movie/4194
"
[杩藉嚩]纰熺増
",4.9,/movie/4193
"
寰崥鏈夐2锛氱偢寮癸紒鐐稿脊锛?",4.9,/movie/4186
"
娆ф床浠绘垜琛?",7,/movie/4185
"
鏉€鎵嬫病鏈夊亣鏈?",8,/movie/4184
"
[鑰佸弸寮€蹇冮]绮よ鐗?",4.9,/movie/4182
"
鎹㈠瓙鐤戜簯
",8.2,/movie/4180
"
绗竷闃?",5.4,/movie/4164
"
瀹呯敺鏉板か
",6.5,/movie/4169
"
鐑甫鎯婇浄
",6.6,/movie/4168
"
棣欒崏澶╃┖
",7.1,/movie/4167
"
鐨囧甯堝IV锛氱洿鍑昏瘉浜?",6.6,/movie/4165
"
闆疯挋路鏂凹濂囩殑涓嶅垢鍘嗛櫓
",7.3,/movie/4163
"
鏇艰胺濂旈€?",4.2,/movie/4161
"
椋熶汉楸糏
",5.8,/movie/4160
"
蹇冪伒璁垮
",7.8,/movie/4158
"
娼滆墖鎬诲姩鍛?",7.5,/movie/4157
"
椋熶汉楸糏I锛氬叏闈㈢寧鏉€
",4.9,/movie/4151
"
鐞嗘櫤涓庢儏鎰?",8.1,/movie/4150
"
杞疆鎵嬫灙
",7,/movie/4149
"
鎭嬬埍锛岄偅涓嶅牚蹇嶅彈鐨勮交娴?",6.8,/movie/4148
"
涓嬩竴涓杩?",4.9,/movie/4147
"
娓镐緺
",4.1,/movie/4142
"
闊充箰浼?",8.4,/movie/4141
"
闂寒鐨勯閲?",8.4,/movie/4140
"
璋滀竴鏍风殑鍙岀溂
",8.3,/movie/4139
"
缇庡浗鎴樿埌
",4.9,/movie/4138
"
褰撲綘鐔熺潯
",7.2,/movie/4136
"
鐏槦浜虹帺杞湴鐞?",7.2,/movie/4133
"
鑹炬柉鍗¤揪鐨勪笁娆¤懍绀?",7.8,/movie/4129
"
[璧峰娍鎽囨粴]绮よ鐗?",6,/movie/4126
"
澶ц€屼笉鍊?",8.1,/movie/4124
"
璺戝嚭涓€鐗囧ぉ
",5.6,/movie/4122
"
鐤媯绾︿細缇庝附閮?",8.8,/movie/4121
"
寮傛鍏冮獓瀹?",8,/movie/4108
"
鍏ぉ涓冨
",6.5,/movie/4107
"
X璁″垝
",6.9,/movie/4105
"
绉冮拱涓冨崄浜屽皬鏃?",6.9,/movie/4102
"
鏈矾鐙傝姳
",8.5,/movie/4101
"
缇庡浗璀﹀畼
",6.5,/movie/4100
"
蹇嶈€呬贡澶儙
",6,/movie/4096
"
鍏ㄥ煄鎴掑
",4.1,/movie/4095
"
鍗㈡椇杈鹃キ搴?",8.7,/movie/4094
"
鐢熷懡鐨勮瘉鎹?",6.7,/movie/4092
"
鏃剁┖绾跨储
",7.5,/movie/4091
"
閲庡吔涔嬬灣
",6.4,/movie/4090
"
閱夊悗涓€澶?",5.5,/movie/4084
"
鏄ュ績鑽℃季
",7.1,/movie/4082
"
鍛婂瘑鑰?",6.9,/movie/4081
"
鍒硅溅
",6.1,/movie/4080
"
鐩戝畧鑷洍
",8.6,/movie/4079
"
鏂板ぉ鐢熶竴瀵?",6.4,/movie/4078
"
鑳剛鎵?",8.1,/movie/4077
"
鑽夎帗鐧惧垎鐧?",6.7,/movie/4072
"
鎯╃綒鑰匢I锛氭垬鍖?",6.4,/movie/4071
"
鍥涚櫨鍑?",8.7,/movie/4069
"
涓ょ敓鑺?",8.3,/movie/4068
"
鐏槦骞界伒
",5,/movie/4067
"
榄旈暅榄旈暅
",5.5,/movie/4065
"
鍙樿韩鐢峰コ
",4.9,/movie/4063
"
涓轰綘鑰屾潵
",5.1,/movie/4061
"
鎬掔伀闈掓槬
",8.3,/movie/4060
"
澶у湴鎯婇浄
",7.9,/movie/4059
"
2012鏉ヤ簡
",3.3,/movie/4058
"
鐏箣閫氶€?",6.1,/movie/4055
"
杈ｆ墜绁炴帰
",7.8,/movie/4054
"
鏃犳噲鍙嚮
",7.6,/movie/4053
"
鎯╃綒鑰匢
",6.2,/movie/4052
"
鏍兼灄鍏勫紵
",6.4,/movie/4050
"
鎴愪簨鍦ㄤ汉
",8,/movie/4048
"
鏃ヨ惤涔嬪墠
",8.7,/movie/4044
"
鐏靛紓楠囧
",6.3,/movie/4040
"
绗ㄤ汉鏅氬
",6.6,/movie/4039
"
閽㈤搧鑻嶇┕
",6.5,/movie/4030
"
绾康鏃?",6,/movie/4029
"
鎮礀涓嬬殑閲庨
",7.5,/movie/4028
"
蹇犺瘹涓庤儗鍙?",4.9,/movie/4026
"
铔嬬倰楗?",6.5,/movie/4025
"
瀹宠櫕妯
",5,/movie/4024
"
鑻规灉閰掑眿娉曞垯
",8,/movie/4023
"
寰楅棽鐐掗キ
",7,/movie/4019
"
澶嶄粐鍦ㄦ垜
",8.4,/movie/4017
"
鍧氬己鐨勫績
",7.3,/movie/4016
"
鎰忓
",7.1,/movie/4015
"
绐佸彉寮傜
",4.6,/movie/4014
"
涓庣嫾鍏辫垶
",8.8,/movie/4013
"
鍫″瀿
",5.5,/movie/3781
"
浣犲濡堜篃涓€鏍?",7.6,/movie/4011
"
鏃舵椂鍒诲埢
",8.4,/movie/4010
"
鐢峰効鏈壊
",6.6,/movie/4008
"
鍐板満鎵撴灦鐜?",7.4,/movie/4006
"
楝奸┍浜篒I
",6.4,/movie/4000
"
鍙彲瑗块噷
",8.5,/movie/3997
"
鎭嬬埍閫氬憡
",5.8,/movie/3996
"
涓嶆儜涔嬪勾
",7.1,/movie/3995
"
[007绯诲垪]鐨囧澶滄€讳細
",6.4,/movie/3992
"
鐙傚铓傝殎
",5.6,/movie/3991
"
钘忚韩涔嬫墍
",6.7,/movie/3990
"
鍦伴搧鎯婇瓊
",6.5,/movie/3989
"
璧板嚭闈炴床
",8.4,/movie/3988
"
澶洪噾涓夌帇
",7,/movie/3987
"
褰撳瓩鎮熺┖閬囦笂铚樿洓渚?",8,/movie/3981
"
閫冧骸槌勯奔宀?",5.5,/movie/3980
"
寮辩偣
",8.2,/movie/3979
"
榛戞殫闈?",7.8,/movie/3977
"
澶哄懡涔嬬埍
",6.3,/movie/3976
"
闃块儙鐨勬晠浜?",8.4,/movie/3975
"
[007绯诲垪]闆烽渾璋?",6.8,/movie/3974
"
鎴戝崄涓€
",7,/movie/3971
"
闄嶄笘绁為€氾細鏈€鍚庣殑姘斿畻
",8.7,/movie/3969
"
閬楁効娓呭崟
",8.4,/movie/3967
"
鍒濇亱杩欎欢灏忎簨
",8.2,/movie/3966
"
鐦﹁韩鐢峰コ
",6.5,/movie/3964
"
娴风洍鐢靛彴
",8.7,/movie/3963
"
鎬墿鍏徃
",8.4,/movie/3962
"
閽㈢殑鐞?",8.2,/movie/3959
"
鏈€鍚庣殑鐚庝汉
",8.7,/movie/3958
"
杈涘反杈句竷娴蜂紶濂?",7.2,/movie/3957
"
澶滆鍚歌楝?",8.3,/movie/3956
"
鍐掔墝鏂板
",6.1,/movie/3954
"
鑰佽檸鍑烘洿I
",6.6,/movie/3953
"
棣欐按锛氫竴涓皨鏉€鐘殑鏁呬簨
",8.3,/movie/3952
"
纰ф捣钃濆ぉ
",8.7,/movie/3947
"
[杈涙櫘妫竴瀹禲鐢靛奖鐗?",8.3,/movie/3945
"
鍓垁鎵嬬埍寰峰崕
",8.7,/movie/3943
"
绌嗚但鍏伴亾
",8.5,/movie/3941
"
姝皬瀛愭柉绉戠壒
",6.9,/movie/3938
"
淇コ涔熺柉鐙侷I
",7.2,/movie/3937
"
鐜嬬墝澶ц幢璋岻II
",6.1,/movie/3936
"
鎯婄垎鍗佷笁澶?",7.6,/movie/3935
"
缃楃敓闂?",8.7,/movie/3934
"
澶勫コ涔嬫
",7.6,/movie/3933
"
姣曚笟鐢?",7.9,/movie/3932
"
鍗冨勾濂充紭
",8.4,/movie/3928
"
娴煄澶т酣
",6.9,/movie/3919
"
[绌胯秺鏃剁┖鐨勫皯濂砞鐪熶汉鐗?",6.6,/movie/3918
"
鐜嬬墝澶ц幢璋岻I
",6.2,/movie/3917
"
淇コ涔熺柉鐙侷
",7.9,/movie/3916
"
甯濅紒楣呮棩璁?",8.5,/movie/3914
"
127灏忔椂
",8,/movie/3913
"
鍕囪€呰鍔?",7.2,/movie/3909
"
鐔婄唺鐖变笂浣?",4.4,/movie/3908
"
鍗堝鍑堕搩I
",7.4,/movie/3907
"
鍦板績鍘嗛櫓璁癐I锛氱绉樺矝
",6.2,/movie/3906
"
榛戞殫寮ユ极
",7.4,/movie/3905
"
16琛楀尯
",6.9,/movie/3904
"
鍓嶅摠II锛氶粦鑹插お闃?",5,/movie/3903
"
鍦板煙鏃犻棬
",4.9,/movie/3899
"
杩堝厠灏斅锋澃鍏嬮€婏細灏辨槸杩欐牱
",8.7,/movie/3893
"
鍙戞潯姗?",8.4,/movie/3892
"
鐚涚敺婊氭闃?",4.2,/movie/3888
"
鍐峰北
",7.7,/movie/3887
"
鐧藉琛?",6.5,/movie/3886
"
鍏ㄩ噾灞炲澹?",8.4,/movie/3883
"
鍦ｈ癁澶滄儕榄?",8.2,/movie/3881
"
鐜嬬墝澶ц幢璋岻
",6.2,/movie/3880
"
濡堝鍜憖
",7.3,/movie/3878
"
澶哄懡杩借釜
",5.9,/movie/3875
"
闇滆姳搴?",,/movie/3873
"
[澶嶄粐鑰呰仈鐩焆鍥借鐗?",8,/movie/3868
"
浠婂ぉ鏄庡ぉ
",4.9,/movie/3866
"
鍢垮簵
",3.2,/movie/3865
"
鐑傝祵澶枟鐑傝祵濡?",5.8,/movie/3864
"
澶辨亱33澶?",7.3,/movie/3863
"
鑷村懡姝﹀櫒IV
",6.3,/movie/3861
"
绐楀彴涓婄殑鐢蜂汉
",6.9,/movie/3850
"
榫欒檸灏戝勾闃?",6.7,/movie/3848
"
鎯婂彉28澶?",7.1,/movie/3847
"
椋炶秺鑰佷汉闄?",7.6,/movie/3846
"
褰卞瓙鐖变汉
",4.9,/movie/3844
"
鐚涜檸钀?",6.7,/movie/3843
"
瑗胯棌寰€浜?",5.9,/movie/3842
"
鍍靛案鑲栨仼
",7.8,/movie/3840
"
鏀剧墰鐝殑鏄ュぉ
",9.1,/movie/3838
"
鐙愮嫺涓庡瀛?",8.5,/movie/3835
"
鍗婃ⅵ鍗婇啋鐨勪汉鐢?",8.1,/movie/3834
"
鐜嬭€呴€嗚
",6.6,/movie/3831
"
鐕冩儏宀佹湀
",8.7,/movie/3830
"
鑰佺敺瀛?",8.3,/movie/3829
"
绾崇补杩藉嚩
",7,/movie/3826
"
璧庣姜
",7.9,/movie/3825
"
鎯呮晫澶ф垬
",6.3,/movie/3820
"
閲戦挶绗竴
",4.9,/movie/3819
"
灏忓矝鎯婇瓊
",7.9,/movie/3818
"
榫欒檸椋庝簯
",7.5,/movie/3817
"
闆岄泟鑾鲸
",7.2,/movie/3815
"
鑷村懡姝﹀櫒III
",6.7,/movie/3812
"
鏆楁垬II
",6.4,/movie/3805
"
鏌ョ悊鐨勬垬浜?",6.4,/movie/3803
"
钀芥按鐙?",8.2,/movie/3802
"
绐堢獣娣戝コ
",7.8,/movie/3796
"
鎭嬫亱鍑¤姳
",7.3,/movie/3794
"
鏆楁垬I
",8.2,/movie/3793
"
鏉€鍑轰釜榛庢槑I
",7.5,/movie/3792
"
绁炵鏉?",6.8,/movie/3791
"
鏃犺€绘贩铔?",8.3,/movie/3789
"
鏈堣壊鐙扮嫗
",4.9,/movie/3785
"
榛戣。濂充汉
",5.6,/movie/3784
"
绾㈣壊鏈哄熬
",6.1,/movie/3773
"
鐚涚敺鍐涗腑楝兼晠浜?",4.8,/movie/3772
"
褰㈠奖涓嶇
",5.7,/movie/3769
"
璇轰竵灞?",7.8,/movie/3768
"
濂介洦鏃惰妭
",6.2,/movie/3758
"
铦欒潬渚營V
",5.9,/movie/3765
"
[铏庡彛鑴遍櫓]鍥借鐗?",9,/movie/3763
"
涓ゅ彧鍏斿瓙
",7.2,/movie/3761
"
灞€鍐呬汉
",7.6,/movie/3759
"
楠嗛┘瀹?",7,/movie/3753
"
榫欐嫵
",2.7,/movie/3752
"
[007绯诲垪]閲戞墜鎸?",7,/movie/3750
"
閫冪嫳涓夌帇
",7.8,/movie/3748
"
鏉€姝讳竴鍙煡鏇撮笩
",8.3,/movie/3747
"
鎬ラ€?0绉?",7.2,/movie/3746
"
[鐏奖蹇嶈€呭墽鍦虹増]琛€鐙?",5.9,/movie/3742
"
绌哄啗涓€鍙?",7.3,/movie/3740
"
鍐宠儨21鐐?",6.6,/movie/3739
"
娣锋矊绉戝
",7.2,/movie/3738
"
鍧忎腑灏夛細鏂板ゥ灏旇壇娓?",6.9,/movie/3737
"
绾㈠満鐗硅
",6.1,/movie/3736
"
鍝堢壒涔嬫垬
",7.2,/movie/3735
"
鏀圭紪鍓ф湰
",7.5,/movie/3734
"
涓嶅彲楗舵仌
",8.3,/movie/3725
"
鍦ㄤ簯绔?",7.9,/movie/3723
"
璁粌鏃?",7.8,/movie/3722
"
鐜嬬墝瀵圭帇鐗?",8.2,/movie/3719
"
楦″楦粩
",6.5,/movie/3718
"
鑽掑矝浣欑敓
",8.2,/movie/3717
"
棰勮鏈潵
",6.9,/movie/3713
"
澶╂皵棰勬姤鍛?",7.5,/movie/3712
"
闂伒
",8,/movie/3711
"
鍒鎴戣蛋
",7.5,/movie/3709
"
A鐗囩壒鏀婚槦
",6.5,/movie/3707
"
鍏富鏃ヨII锛氱殗瀹ゅ绾?",6.7,/movie/3704
"
閭诲濂冲
",6.6,/movie/3703
"
鍊惧浗涔嬫亱
",7.6,/movie/3702
"
[鍦ｆ枟澹槦鐭㈠墽鍦虹増]鏈€缁堝湥鎴樼殑鎴樺＋浠?",6.3,/movie/3699
"
缇庡浗浜?",6.4,/movie/3696
"
浜洪鎯呮湭浜?",8.1,/movie/3695
"
鍏富鏃ヨI
",7.3,/movie/3694
"
瓒呰兘澶辨帶
",6.8,/movie/3693
"
榛戞殫鐗╄川锛氶粍閲戠綏鐩?",6.1,/movie/3692
"
涓棿浜?",5.8,/movie/3690
"
璞氶紶鐗瑰伐闃?",6.7,/movie/3687
"
澶╃┖涓婂皦涓庢槑鏃ヤ笘鐣?",6.4,/movie/3686
"
榫欎箣鍚?",6.2,/movie/3685
"
鐖变汉
",7,/movie/3684
"
鎽╂墭鏃ヨ
",8.4,/movie/3683
"
鐏煷鐢蜂汉
",,/movie/3676
"
閽堝瓟瀹鹃
",5.8,/movie/3672
"
鐪嬪緱瑙侀鏅殑鎴块棿
",7.7,/movie/3671
"
[鍦ｆ枟澹槦鐭㈠墽鍦虹増]绁炰笌绁炵殑婵€鎴?",6.2,/movie/3663
"
鍦扮墷鍥存敾I
",4.3,/movie/3660
"
鍧忓畧鍗?",7.5,/movie/3658
"
澶哄懡鐓炴槦瀹濊幈鍧濱I锛氬啀搴﹁拷鍑?",6.4,/movie/3656
"
灏戝勾鑿€寰?",7.7,/movie/3655
"
椋庢湀淇忎匠浜?",7.8,/movie/3653
"
闅旂粷
",6.1,/movie/3652
"
鑻卞浗鐥呬汉
",8.4,/movie/3651
"
鎴戞槸涓浗浜?",4.9,/movie/3643
"
鍦扮嫳鐢风埖II锛氶粍閲戝啗鍥?",6.6,/movie/3642
"
绋€鏈夊嚭鍙ｏ細鍦ｈ癁浼犺
",5.9,/movie/3641
"
姝讳骸杩峰眬
",4.9,/movie/3640
"
[鍦ｆ枟澹槦鐭㈠墽鍦虹増]榛勯噾鑻规灉
",6.3,/movie/3638
"
鑺辩鍜栧暋棣?",7.1,/movie/3626
"
[娴疯醇鐜嬪墽鍦虹増]榛勯噾宀涚殑鍐掗櫓
",7.6,/movie/3627
"
澶ч奔
",8.7,/movie/3628
"
鍐虫垬灏ら┈闀?",7.8,/movie/3630
"
璋嬫潃缁胯剼瓒?",7.6,/movie/3634
"
瑾撶害
",6.8,/movie/3625
"
鍐虫垬浠ユ媺璋?",7.4,/movie/3613
"
涓嶄箟涔嬭储
",6.6,/movie/3611
"
鏆楁疆
",4.9,/movie/3610
"
鎹㈠眿鎯婇瓊
",5.9,/movie/3609
"
[娴疯醇鐜嬪墽鍦虹増]鍙戞潯宀涚殑鍐掗櫓
",7.7,/movie/3607
"
鍒惰儨涓€鍑?",4.9,/movie/3600
"
鐪熺埍鑷充笂
",8.5,/movie/3599
"
涓€澶滃ぇ鑲?",6.6,/movie/3598
"
榛戦噾
",7,/movie/3595
"
鏈€鍚庣殑鑸炶€?",7.9,/movie/3592
"
[娴疯醇鐜嬪墽鍦虹増]鐝嶅吔宀涚殑涔斿反鐜嬪浗
",7.8,/movie/3587
"
缇庡浗涓戒汉
",8.3,/movie/3585
"
鎴戝懠鍚哥殑绌烘皵
",7,/movie/3580
"
绾㈢暘鍖?",7.1,/movie/3578
"
[鍦ｆ枟澹槦鐭㈠墽鍦虹増]鐪熺孩灏戝勾浼犺
",6.4,/movie/3573
"
涓€澶滄垚鍚?",4.9,/movie/3570
"
骞歌繍鏁板瓧鏂幈鏂?",7.4,/movie/3568
"
鍝堝皵鐨勭Щ鍔ㄥ煄鍫?",8.5,/movie/3567
"
[鍚嶄睛鎺㈡煰鍗楀墽鍦虹増]閫氬線澶╁浗鐨勫€掕鏃?",8.4,/movie/3565
"
缇庡浗X妗ｆ
",8.5,/movie/3564
"
鍗庡皵琛桰I锛氶噾閽辨案涓嶇湢
",6.2,/movie/3563
"
鑽掑矝鎯呮湭浜?",4.9,/movie/3562
